Target	Compound	True	RFR	MLPR	LR
CHEMBL2971	CHEMBL1934341	1.309333	-1.412443051276124	0.5138355461439311	-1.9298812786660893
CHEMBL301	CHEMBL1630108	-6.086775	-6.032310935756481	-4.416969714793679	-5.549143456847769
CHEMBL4142	CHEMBL3918426	-1.22024	-2.0344246170273785	-1.24204304534743	-2.5662867792441295
CHEMBL5570	CHEMBL3086161	-5.010635	-3.3481858231113977	-3.8472215052857566	-3.7366254599252775
CHEMBL2147	CHEMBL3905618	-0.291923	-2.4940638090583245	-1.4693936181089087	-2.4446182756254418
CHEMBL2094126	CHEMBL73794	-7.420579	-6.999025609031634	-7.310377987807718	-6.623372335899617
CHEMBL4722	CHEMBL448929	-9.159047	-6.109239505981241	-7.083690389585273	-4.786835177323066
CHEMBL1907601	CHEMBL3964646	-1.609438	-1.7767378094444464	-0.8562690599497265	-1.707299811193117
CHEMBL260	CHEMBL4094220	-5.379897	-3.4480000877726176	-4.186135388798951	-3.1592771777074224
CHEMBL301	CHEMBL315837	-6.802395	-5.612682670971504	-7.428897928098321	-4.918951578889126
CHEMBL2850	CHEMBL317657	-2.639057	-3.5903673222103225	-3.7633577789560793	-3.779517450201582
CHEMBL4722	CHEMBL2023303	-6.073045	-4.827235272255079	-4.2860881325401845	-5.490549620022833
CHEMBL2358	CHEMBL3957383	-7.275588	-7.434533785665779	-7.798078430873578	-7.49476615885042
CHEMBL1824	CHEMBL247309	-4.70048	-4.291290656480545	-4.503368389456792	-4.495644486618279
CHEMBL279	CHEMBL2331570	-2.397895	-2.649317513959312	-2.3762840679331	-3.0643153666009812
CHEMBL1955	CHEMBL1940104	-3.218876	-3.971403328817345	-1.7276107834203822	-3.236902399598482
CHEMBL1824	CHEMBL1630117	-0.693147	-2.2789464335830414	-1.9367271567183724	-3.3971726552315564
CHEMBL3973	CHEMBL3901265	-4.16775	-4.103273790974749	-4.6466555056008865	-3.9335942111724695
CHEMBL2749	CHEMBL189542	-6.109248	-7.755663832	-6.85068667479235	-7.141489194102155
CHEMBL2094128	CHEMBL2181325	-8.732305	-7.0731521162020305	-6.739414886280813	-6.282990407638562
CHEMBL1991	CHEMBL311108	-6.877296	-7.129968830285716	-6.441199458567528	-5.597589234159614
CHEMBL3476	CHEMBL552183	-2.639057	-2.92545528	-3.6268841563925225	-3.4052625267388255
CHEMBL301	CHEMBL3421978	-8.551788	-5.555014948306949	-7.827562015586526	-5.0721483733444135
CHEMBL5147	CHEMBL1233881	-7.244228	-6.960385671128941	-7.5910848310855545	-6.932146291744642
CHEMBL2971	CHEMBL3650993	-7.31055	-6.714123000237816	-7.202317212513388	-7.177375934341029
CHEMBL4722	CHEMBL2063328	-6.907755	-6.5783114074026745	-7.037856646892297	-5.903784918475463
CHEMBL1907600	CHEMBL437325	-7.495542	-7.737165001092198	-8.064195416436212	-7.727104728184163
CHEMBL2971	CHEMBL1938642	-2.944439	-4.2204786740431475	-4.36864284477955	-3.107828004094515
CHEMBL4142	CHEMBL3951694	-0.690644	-1.3024809552282781	-1.6171395346589343	-1.400832806562029
CHEMBL3973	CHEMBL3961872	-1.980174	-3.2105342846415024	-1.4882836063737517	-3.4918058468086226
CHEMBL3650	CHEMBL51283	-3.332205	-5.172956209591917	-1.0454016505004806	-4.8373775429218835
CHEMBL2094128	CHEMBL270686	-2.397895	-3.334089673633852	-2.5250848476310335	-3.7784032328060038
CHEMBL4722	CHEMBL3718984	-5.758902	-5.270035799793606	-5.826747173823975	-5.723004865430354
CHEMBL203	CHEMBL1917092	-6.907755	-7.634585273616279	-8.64805962296859	-6.7135600005189415
CHEMBL2842	CHEMBL1773582	-5.594711	-5.22253798609457	-6.0449229264558415	-5.510156229462302
CHEMBL3717	CHEMBL404639	-4.127134	-4.537385553282816	-4.610841621222649	-4.27577799867332
CHEMBL3973	CHEMBL3935264	-2.71734	-2.4374418012799444	-2.145377948197368	-2.2736397577846095
CHEMBL1824	CHEMBL3895468	-4.51086	-3.7796415552481477	-3.0892135078230134	-3.8629463328937055
CHEMBL4523	CHEMBL3691917	-3.355502	-2.9269696322980083	-2.227984298495976	-3.3105796040346185
CHEMBL3038477	CHEMBL3953661	-4.60517	-3.971006982130961	-3.0686676107552904	-3.9494779220333935
CHEMBL2094126	CHEMBL16364	-6.672033	-6.893819076598453	-7.438010374387293	-7.37962980520734
CHEMBL5147	CHEMBL3966752	-3.912023	-3.9280187579431822	-3.934091871687413	-4.0172321722864375
CHEMBL4282	CHEMBL261540	-4.787492	-3.193857426195778	-4.625074126510797	-3.049782313223365
CHEMBL1824	CHEMBL3958678	-3.912023	-4.0323769189908205	-3.865472929224573	-4.393693801773543
CHEMBL4898	CHEMBL3673457	-3.951244	-4.507301699444445	-4.6078777618518	-4.759958417545458
CHEMBL1974	CHEMBL1271480	-0.0	-2.5355881157453566	-3.190311295268993	-3.883981260312516
CHEMBL2431	CHEMBL2177388	-1.791759	-4.980434512149994	-5.0731028473882365	-5.128348046899429
CHEMBL4501	CHEMBL3973291	-2.890372	-3.8080474551101617	-4.26740030870406	-2.5102070870328754
CHEMBL203	CHEMBL103552	-8.318742	-7.697503783232779	-7.40787169070516	-6.748745954874966
CHEMBL2431	CHEMBL3672065	-2.833213	-4.046418680413217	-3.2690615505100844	-4.3549605139762155
CHEMBL3650	CHEMBL3933015	-6.516311	-2.814631301972436	-4.038050190196817	-2.925719522808409
CHEMBL2971	CHEMBL3642382	-4.750828	-4.126042444063276	-4.758323842272089	-4.495225382511599
CHEMBL2599	CHEMBL3360318	-7.728416	-4.984983210757468	-4.466650410451203	-6.076752691675312
CHEMBL331	CHEMBL391738	-8.517193	-6.262685784111196	-8.144994880237947	-6.537751020709879
CHEMBL4722	CHEMBL2063456	-7.392032	-6.420090972364891	-7.249263347697089	-3.5800295359637593
CHEMBL2971	CHEMBL3652287	-2.890372	-3.1452815144925306	-2.099502487112322	-3.0422104803448025
CHEMBL279	CHEMBL3961267	-5.15779	-5.883531548357015	-6.23054123459544	-6.794338787640111
CHEMBL3650	CHEMBL459729	-8.517193	-4.807520163985225	-5.629051754291363	-5.953551956718535
CHEMBL2148	CHEMBL3593587	-6.565265	-4.298213612731198	-6.437564444077903	-3.8510327015736117
CHEMBL279	CHEMBL3753836	-5.363543	-5.976793376170667	-5.965599884275025	-5.1250869408417135
CHEMBL4722	CHEMBL560102	-7.367709	-6.5363040495845395	-6.878336953979587	-7.752604136386546
CHEMBL279	CHEMBL379674	-4.70048	-5.526350093431547	-1.9389073553419034	-5.16776994438573
CHEMBL2276	CHEMBL1644635	-6.214608	-7.4849915317514535	-7.570133691726462	-7.2657737896492565
CHEMBL2147	CHEMBL3920600	0.881889	-0.36459780732085006	-0.448113613257532	0.2358136989344919
CHEMBL4523	CHEMBL3910416	-4.454347	-3.3965348761793632	-3.937182353393782	-3.479510395779614
CHEMBL260	CHEMBL3577638	-4.343805	-4.416726231785106	-5.703359318874678	-3.596798158397397
CHEMBL1957	CHEMBL3984255	-6.907755	-4.585528572658353	-4.127451948890433	-4.642390458704126
CHEMBL1824	CHEMBL3940060	-7.377759	-5.054961427087551	-5.377642455950024	-5.092962512549285
CHEMBL2431	CHEMBL3699699	-3.970292	-5.0410620422002514	-4.63810756879523	-5.0202017148458475
CHEMBL4816	CHEMBL3544960	-3.912023	-4.720597767826351	-3.847855682538949	-5.627194731335832
CHEMBL203	CHEMBL508760	-4.787492	-4.356697302425569	-4.091923586244004	-4.475772676387371
CHEMBL1907605	CHEMBL4085289	-4.49981	-5.805205055890623	-5.384900767493196	-4.95188555454871
CHEMBL2094127	CHEMBL363679	-5.010635	-5.607938706895893	-5.120042915570508	-5.001628965493993
CHEMBL2358	CHEMBL3938985	-7.824046	-7.65326747756891	-7.802076070754902	-7.355934767031767
CHEMBL1824	CHEMBL3959043	-4.60517	-4.318614813973922	-3.531445996427672	-5.189860803291798
CHEMBL1844	CHEMBL3673934	-4.60517	-4.623700581187546	-4.882976970481688	-4.982230970566579
CHEMBL3650	CHEMBL3913970	-1.312379	-2.38158927260969	-4.131787489392318	-2.50234110047548
CHEMBL2637	CHEMBL1644627	-5.347108	-4.6462730407950925	-3.3311172401021225	-4.116304766523025
CHEMBL4722	CHEMBL402932	-5.676754	-4.653981869227691	-5.166460944826562	-4.7124036982814
CHEMBL299	CHEMBL1940999	-6.593045	-7.10529063291617	-6.640180987954656	-7.335821722437632
CHEMBL5408	CHEMBL3910247	-9.011889	-5.309393979070938	-6.3172145192460825	-5.647676569279428
CHEMBL3529	CHEMBL3975991	-5.828946	-6.4151835196514755	-5.661367783610451	-7.0739925597608355
CHEMBL4040	CHEMBL3318030	-6.597146	-6.030452589999997	-5.013291226061064	-6.696227258095418
CHEMBL2185	CHEMBL2063446	-4.077537	-1.8414342537804282	-1.8314076816547036	-1.9427152087423014
CHEMBL4040	CHEMBL395080	-8.517193	-7.298846429999995	-8.077461141334318	-7.00941209979378
CHEMBL2842	CHEMBL1241487	-6.814543	-6.429046593575719	-5.535757761272216	-5.33301696000457
CHEMBL2148	CHEMBL427233	-7.199678	-6.015891663368307	-8.468615426970924	-6.892566838079191
CHEMBL301	CHEMBL3899618	-8.02617	-8.020678718351071	-8.030356256046478	-8.304176590425564
CHEMBL279	CHEMBL428961	-2.70805	-1.1893114342642874	-0.8884186828815271	-1.951934420067551
CHEMBL1907605	CHEMBL2403093	-2.639057	-3.2251455124681936	-3.553926327254363	-2.4532747276917686
CHEMBL2431	CHEMBL3672016	-6.984716	-6.130445798202721	-6.323836683414083	-6.255575038139644
CHEMBL2815	CHEMBL3676071	-2.66026	-2.453192238855348	-2.636647449498776	-2.077962958830062
CHEMBL3650	CHEMBL3959201	-1.22024	-1.6123220183519829	-2.075473320996951	-1.6214804846316868
CHEMBL2148	CHEMBL3335695	-2.833213	1.1471545968518895	1.7757624101531098	1.5139127702929063
CHEMBL2147	CHEMBL3687439	-1.916923	0.39478100328856786	1.4185847315710651	1.0050276611550828
CHEMBL3142	CHEMBL1242113	-5.365976	-5.920800096729196	-6.44842664316623	-6.147630726765614
CHEMBL2276	CHEMBL3577856	-6.49224	-4.668696383269531	-3.9173443027430475	-5.115866721215171
CHEMBL4722	CHEMBL2012400	-3.688879	-3.6623360654577892	-4.918438160724167	-3.305220212268744
CHEMBL2276	CHEMBL1783493	-7.495542	-6.385981686266619	-6.593501888112408	-6.902404649202913
CHEMBL3553	CHEMBL3984749	-4.543295	-4.813817489929711	-4.50235821243393	-5.34856580141686
CHEMBL1907605	CHEMBL361621	-8.039157	-7.9434072208847155	-8.502210232542271	-7.9712325264386905
CHEMBL3038477	CHEMBL3948953	-4.60517	-2.688424605126771	-3.084627389937514	-2.7692363162000158
CHEMBL4722	CHEMBL3675383	-8.131531	-6.028504909917052	-6.260121492297769	-5.997962505492101
CHEMBL203	CHEMBL480349	-2.484907	-3.4752094378539753	-3.5880985528026352	-3.9062208741941635
CHEMBL2147	CHEMBL4075702	-1.098612	-1.3882008726018875	-0.7230634286225692	-1.6250389696329153
CHEMBL4722	CHEMBL3680423	-6.131226	-5.9809392055247494	-4.145848196153169	-5.456240376694239
CHEMBL203	CHEMBL521470	-1.252763	-6.1903124409169	-7.605413835808759	-6.624017155730811
CHEMBL2363049	CHEMBL248877	-5.888878	-4.600707856519782	-5.1225510709671775	-4.770820023208096
CHEMBL4036	CHEMBL1241758	-1.609438	-4.005339163517786	-2.3312618042819597	-5.031066471373064
CHEMBL2095217	CHEMBL57347	-3.931826	-5.098946540000001	-4.885951432948727	-5.922299983809448
CHEMBL4937	CHEMBL3909525	-2.721295	-3.0597034701572534	-2.7296058390352815	-2.82096267705063
CHEMBL308	CHEMBL2012407	-3.713572	-4.603356357261154	-5.166013815987922	-4.075359764303849
CHEMBL203	CHEMBL3233787	-1.94591	-3.449073009364707	-4.440686793485669	-4.079885382931998
CHEMBL2276	CHEMBL245335	-4.094345	-4.181478064018316	-3.38324627827853	-3.800075964792023
CHEMBL5407	CHEMBL3687454	-5.406948	-2.6155846362431454	-3.1173317307343575	-2.4912823039001166
CHEMBL2599	CHEMBL2443044	-2.302585	-2.7365740518595647	-2.651837291367334	-4.876142400558437
CHEMBL3553	CHEMBL3944859	-3.178054	-5.764002890784104	-4.530299993330024	-5.29360410469768
CHEMBL2068	CHEMBL3986404	-6.907755	-6.867811906666646	-6.909629571121622	-6.5450512519449235
CHEMBL1824	CHEMBL1645472	-1.791759	-2.518295290763878	-1.5594453631236456	-4.8615684283959855
CHEMBL4523	CHEMBL2035623	-6.393591	-6.965727680847509	-5.751263070885986	-7.141729681829016
CHEMBL1974	CHEMBL1945803	-4.553877	-5.401597136782102	-3.5636321861835527	-5.81318603197875
CHEMBL5407	CHEMBL4098659	-5.991465	-4.860797417562278	-5.8026410639983945	-5.668915021869017
CHEMBL2695	CHEMBL3642380	-5.702215	-5.820593339241182	-6.403637340121447	-6.5624766475992375
CHEMBL2637	CHEMBL565564	-8.281471	-5.636693702981975	-6.0781110561359695	-5.857219540445023
CHEMBL2068	CHEMBL1090360	-5.913503	-6.633331833333322	-8.06017927854183	-9.097967670001887
CHEMBL2094128	CHEMBL505637	-7.377759	-7.109679619689938	-8.339591261677253	-6.693815334336187
CHEMBL2996	CHEMBL59677	-2.484907	-4.41838474429813	-4.8498390093413795	-4.016096820338911
CHEMBL1936	CHEMBL4073536	-2.484907	-2.9453449698776875	-5.1027107152894935	-4.360640337235062
CHEMBL5147	CHEMBL3907764	-3.912023	-4.33078008635375	-3.9440156308760286	-5.310695483351701
CHEMBL260	CHEMBL2401983	-1.568616	-1.8605264605579575	-1.4544250191802905	-0.5449410132260919
CHEMBL4179	CHEMBL1288100	-5.598422	-7.295694230975103	-7.497896746318274	-6.473601434773078
CHEMBL279	CHEMBL3963296	-6.907755	-7.682410547006116	-6.592253702043943	-6.514008501729261
CHEMBL2358	CHEMBL3935957	-6.907755	-7.006176377049465	-6.883891887826735	-7.197958470672737
CHEMBL301	CHEMBL391229	-2.639057	-3.3093615204780087	-1.989276938757487	-2.2789151692324525
CHEMBL3920	CHEMBL3356461	-5.438079	-6.130358990285717	-6.836469950128239	-6.51648274160951
CHEMBL2094128	CHEMBL1269488	-6.43294	-6.585780426290872	-9.263861028178413	-7.006183895111161
CHEMBL1844	CHEMBL2023116	-6.907755	-5.605838058666666	-6.80819511993407	-5.93957636463187
CHEMBL5491	CHEMBL378171	-6.109248	-4.590105363539381	-6.114990527556118	-4.957817925280741
CHEMBL1824	CHEMBL3952709	-4.60517	-4.592410731554333	-4.536351499297597	-4.239119381576181
CHEMBL2971	CHEMBL3905358	-5.521461	-4.189567304054842	-8.148859253993386	-4.336569842051493
CHEMBL203	CHEMBL3977221	-3.912023	-3.9253756051795667	-3.938992174204662	-4.084152124943831
CHEMBL2971	CHEMBL3655096	-6.391917	-6.135101368428978	-6.813631681697522	-6.79876754890301
CHEMBL4501	CHEMBL3963056	0.223144	-0.7603943073886652	-0.7338482302064561	-0.5665411808998178
CHEMBL1913	CHEMBL606466	-8.411833	-7.92079616433333	-7.490482028628529	-6.9712104660836465
CHEMBL301	CHEMBL2035046	-5.298317	-5.681335824911663	-5.79206599873186	-5.263537320101126
CHEMBL4523	CHEMBL3896735	-3.646233	-4.953777453589139	-5.132945803456577	-4.552846467408139
CHEMBL203	CHEMBL3604943	-0.693147	-5.885042750549378	-7.175747496903745	-4.620198864439985
CHEMBL3905	CHEMBL3262618	-4.430817	-5.3731954424650805	-5.5807422466736885	-5.12770069565371
CHEMBL4282	CHEMBL3672032	-4.248495	-2.479607682631432	-2.1441963879447687	-1.927531222429904
CHEMBL1974	CHEMBL3968094	-6.907755	-8.792852166238063	-8.655982491128112	-8.366056266241916
CHEMBL1907601	CHEMBL189543	-3.433987	-3.435350878760196	-3.4864397402988248	-1.5246310426535281
CHEMBL5147	CHEMBL509032	-7.17012	-4.625370343945009	-4.173221268664699	-4.498536580364165
CHEMBL2971	CHEMBL3658868	-6.34388	-5.41657642389447	-5.425245799635109	-5.034960740068423
CHEMBL1936	CHEMBL431006	-6.907755	-7.231792715353052	-7.0167701075058035	-7.310940773433645
CHEMBL2148	CHEMBL3941571	-6.215608	-5.682102795624415	-6.529888131111983	-5.718024005928328
CHEMBL2358	CHEMBL3955872	-6.907755	-7.221719580860692	-7.653220800511023	-7.157736181040744
CHEMBL2971	CHEMBL3949572	-2.70805	-2.639253429575154	-2.3574102423981653	-2.1831706287512613
CHEMBL279	CHEMBL3949914	-2.639057	-3.4278173019331493	-3.9581137820485344	-3.232274624667242
CHEMBL2094128	CHEMBL1643228	-6.194405	-5.852489981753086	-7.171526400789275	-6.000671708262017
CHEMBL203	CHEMBL3676355	-2.197225	-3.3607033778590756	-3.972129467747786	-3.6159907533760687
CHEMBL2185	CHEMBL3685237	1.108663	0.6069146713438157	1.7969089156845812	-0.5293817771919356
CHEMBL279	CHEMBL425749	-2.397895	-3.0894776095717424	-3.964360832793906	-3.5861639377473615
CHEMBL1824	CHEMBL401713	-2.833213	-1.7775262315507512	-1.4581529228184933	-1.9455073065150064
CHEMBL3905	CHEMBL1076477	-5.31812	-4.941424103116996	-5.320677769231512	-4.782678535952204
CHEMBL3961	CHEMBL1092902	-7.893572	-8.076236751666666	-7.642664656597007	-7.889657894304121
CHEMBL1862	CHEMBL418270	-5.010635	-6.7548995631812465	-4.984810882831954	-5.788899336914648
CHEMBL203	CHEMBL3753235	-2.054124	-2.9913528688580495	-3.144633402216999	-4.435967164215575
CHEMBL3650	CHEMBL378024	-0.0	-3.11566346614664	-2.2912597277054663	-2.3140272456313067
CHEMBL279	CHEMBL2088105	-6.216985	-6.332778921549958	-6.951910894877771	-6.068793316985917
CHEMBL3650	CHEMBL208775	-4.584967	-4.8301560291477506	-4.638062108168984	-5.095623719932637
CHEMBL3650	CHEMBL212262	-8.006368	-3.6601078163508314	-2.4141927162856667	-3.670361651321529
CHEMBL2695	CHEMBL2062800	-6.541549	-7.417970917993973	-7.653729119028583	-8.212751847763593
CHEMBL3234	CHEMBL606245	-8.612503	-5.449425439131911	-6.131488845057479	-5.240925543799506
CHEMBL2292	CHEMBL301226	-3.555348	-6.871375161027589	-6.674866619409833	-8.102509240162606
CHEMBL1907601	CHEMBL366308	-1.94591	-2.6984052713883013	-1.7870115302155198	-1.565127263917308
CHEMBL4523	CHEMBL3393703	-2.302585	-3.2515897516085293	-3.5734232105348966	-3.613870076718955
CHEMBL2358	CHEMBL3922927	-6.907755	-6.994118334547037	-6.88157828955287	-7.1671623270348075
CHEMBL2007	CHEMBL1272291	-5.075174	-5.575358278886066	-5.812199141408361	-5.4830797544877345
CHEMBL1936	CHEMBL380068	-4.317488	-6.753522686114132	-7.409505900710558	-4.402359831768415
CHEMBL4179	CHEMBL599111	-4.60517	-5.677360393581319	-4.148599374935575	-5.120554401717354
CHEMBL1907601	CHEMBL149096	-3.970292	-6.017889955578585	-4.826483895654597	-5.770742039716841
CHEMBL3553	CHEMBL3943994	-2.163323	-3.0447065405803317	-1.1871803235781488	-2.6272838893519133
CHEMBL279	CHEMBL193306	-2.079442	-4.2280804941086	-3.8178242285777033	-4.4005927848396205
CHEMBL3553	CHEMBL4107883	-6.768493	-6.147529241618733	-7.145930570189446	-5.866939119296419
CHEMBL1974	CHEMBL3982932	-4.127134	-5.124868930676564	-6.183945968171469	-5.783238923785467
CHEMBL1981	CHEMBL3928784	-4.60517	-4.67478864	-4.52901921164273	-4.661453982491704
CHEMBL1862	CHEMBL3823212	-8.751949	-6.395065086626364	-6.254535806200516	-7.266569166731578
CHEMBL5147	CHEMBL3907230	-3.912023	-4.315041708864314	-5.119520058927272	-4.683267087136579
CHEMBL2007	CHEMBL179422	-3.610918	-2.661488789263353	-0.8101794043322943	-3.2159418939401405
CHEMBL279	CHEMBL3965640	-7.71366	-7.021171203855936	-8.209884084604427	-6.883607580388322
CHEMBL2637	CHEMBL1923216	-4.941642	-3.8503674563978687	-3.8760355565226843	-3.57005567982869
CHEMBL2828	CHEMBL3960818	-1.163151	-1.092962480010236	-2.1350299357281495	-0.8753064697506225
CHEMBL2147	CHEMBL3703183	-1.609438	-3.2453083582586246	-1.5222039335789437	-2.740268641118174
CHEMBL3920	CHEMBL479835	-2.772589	-2.742634926717322	-3.1067919596429667	-2.9382396045928276
CHEMBL1974	CHEMBL1952144	-4.828314	-5.780855926809024	-8.190207697424128	-6.423812871666339
CHEMBL2363049	CHEMBL3233793	-1.94591	-2.0964097287438794	-0.7611246188054045	-2.313752493914424
CHEMBL301	CHEMBL508506	-4.553877	-4.064770899023901	-2.688352809480353	-4.445707395501172
CHEMBL1868	CHEMBL1807392	-5.347108	-6.160921280038313	-5.947484705155498	-6.076230335261347
CHEMBL3717	CHEMBL566621	-5.598422	-3.706335045792911	-4.036564230366596	-3.7667214287097144
CHEMBL1862	CHEMBL939	-7.090077	-6.336345876803803	-7.378061818022483	-5.629909640065829
CHEMBL4282	CHEMBL3699704	-7.078342	-6.210649322151872	-6.409984121418494	-5.794627656508581
CHEMBL4722	CHEMBL1807474	-6.907755	-6.30677541084979	-7.028560178346759	-5.512199604564913
CHEMBL4282	CHEMBL2325997	-2.079442	-4.7968018274857975	-5.6562482887330265	-2.6442273333134256
CHEMBL1824	CHEMBL372112	-8.101678	-7.185403022786704	-8.024148942237773	-7.793282843730603
CHEMBL2148	CHEMBL2381979	-5.433722	-5.836680567422226	-7.358702119020178	-5.0081495076047835
CHEMBL4282	CHEMBL3906193	-3.433987	-2.8097186081117913	-3.3872051888173207	-3.1256289171076697
CHEMBL4523	CHEMBL3917176	-6.956545	-2.3336460557203704	-2.8684740291239974	-2.3307101151033263
CHEMBL1936	CHEMBL26559	-5.991465	-5.497168624755503	-6.043209998434673	-5.178412286305221
CHEMBL2094127	CHEMBL279405	-5.480639	-5.7701574367993835	-6.153162835410209	-6.286214236210866
CHEMBL3973	CHEMBL3911738	-3.568969	-2.9089130775899363	-2.633714811257426	-2.2330416069423875
CHEMBL3650	CHEMBL3956014	-8.905173	-8.029090744902964	-9.030370811089632	-8.21768278149105
CHEMBL3717	CHEMBL3983027	-8.517193	-7.88688897003179	-7.149420610950093	-7.102223942770706
CHEMBL1974	CHEMBL608533	-2.564949	-2.811518180485873	-3.6484633982056605	-4.434254261999051
CHEMBL2148	CHEMBL3651006	1.966113	1.9271295875678505	2.880886422318207	0.8995136101162231
CHEMBL4501	CHEMBL3675411	0.210721	-0.02317453522511292	0.3055252159408887	-0.3504927480976292
CHEMBL2094126	CHEMBL575274	-5.298317	-5.561052376794288	-4.948684972034232	-5.185011910364215
CHEMBL2094127	CHEMBL84944	-4.787492	-5.459593818935739	-6.155536291778734	-5.551782722730949
CHEMBL1824	CHEMBL2324873	-6.946976	-7.709086188627113	-7.69476048139966	-7.642365990841996
CHEMBL1824	CHEMBL3969290	-6.907755	-6.9232986238844125	-6.77968693192973	-6.745662050175708
CHEMBL2971	CHEMBL2035042	-7.377759	-4.979309464529627	-5.465382123490639	-5.4761157150772455
CHEMBL1824	CHEMBL360933	-6.291569	-4.3368232396510455	-4.3209972933437015	-5.706118674673599
CHEMBL3973	CHEMBL3968094	-4.3979	-4.385156658669965	-4.298892164293119	-4.410067421786341
